Id,Game,Title,Release,Series,Genre,Sub.genre,Developer,Publisher,Country,Platform,PEGI,Customizable_main,Protagonist,Protagonist_Non_Male,Relevant_males,Relevant_no_males,Percentage_non_male,Criteria,Director,Total_team,female_team,Team_percentage,Metacritic,Destructoid,IGN,GameSpot,Avg_Reviews,Continent,Year,count,Last5Years,ï..Name,Gender,Age,Age_range,Playable,Sexualization,Species,Side,Relevance,Romantic_Interest,Sexualized_clothing,Trophy,Damsel.in.Distress,Sexualized.Cutscenes,Total
TLOU2_Jesse,TLOU2,The Last of Us Part II,Jun-20,,Action-adventure,Action-adventure,Naughty Dog,Sony Interactive Entertaiment,USA,PS4,18,No,2,2,6,5,45%,TR,M,11,2,18%,9.3,8.5,10,8,9,North America,2020,1,1,Jesse,Male,Young adult,Young adult,0,0,Human,B,MC,No,0,0,0,0,0
TLOU2_Joel,TLOU2,The Last of Us Part II,Jun-20,,Action-adventure,Action-adventure,Naughty Dog,Sony Interactive Entertaiment,USA,PS4,18,No,2,2,6,5,45%,TR,M,11,2,18%,9.3,8.5,10,8,9,North America,2020,1,1,Joel,Male,57,Middle-aged,0,0,Human,B,MC,No,0,0,0,0,0
TLOU2_Lev,TLOU2,The Last of Us Part II,Jun-20,,Action-adventure,Action-adventure,Naughty Dog,Sony Interactive Entertaiment,USA,PS4,18,No,2,2,6,5,45%,TR,M,11,2,18%,9.3,8.5,10,8,9,North America,2020,1,1,Lev,Male,13,Child,0,0,Human,B,SC,No,0,0,0,0,0
TLOU2_Manny,TLOU2,The Last of Us Part II,Jun-20,,Action-adventure,Action-adventure,Naughty Dog,Sony Interactive Entertaiment,USA,PS4,18,No,2,2,6,5,45%,TR,M,11,2,18%,9.3,8.5,10,8,9,North America,2020,1,1,Manny,Male,Adult,Adult,0,0,Human,B,SC,No,0,0,0,0,0
TLOU2_Nora,TLOU2,The Last of Us Part II,Jun-20,,Action-adventure,Action-adventure,Naughty Dog,Sony Interactive Entertaiment,USA,PS4,18,No,2,2,6,5,45%,TR,M,11,2,18%,9.3,8.5,10,8,9,North America,2020,1,1,Nora,Female,Young adult,Young adult,0,0,Human,B,SC,No,0,0,0,0,0
TLOU2_Owen,TLOU2,The Last of Us Part II,Jun-20,,Action-adventure,Action-adventure,Naughty Dog,Sony Interactive Entertaiment,USA,PS4,18,No,2,2,6,5,45%,TR,M,11,2,18%,9.3,8.5,10,8,9,North America,2020,1,1,Owen,Male,23,Young adult,0,0,Human,B,SC,Yes,0,0,0,0,0
TLOU2_Tommy,TLOU2,The Last of Us Part II,Jun-20,,Action-adventure,Action-adventure,Naughty Dog,Sony Interactive Entertaiment,USA,PS4,18,No,2,2,6,5,45%,TR,M,11,2,18%,9.3,8.5,10,8,9,North America,2020,1,1,Tommy,Male,Middle-aged,Middle-aged,0,0,Human,B,MC,No,0,0,0,0,0
TLOU2_Yara,TLOU2,The Last of Us Part II,Jun-20,,Action-adventure,Action-adventure,Naughty Dog,Sony Interactive Entertaiment,USA,PS4,18,No,2,2,6,5,45%,TR,M,11,2,18%,9.3,8.5,10,8,9,North America,2020,1,1,Yara,Female,16,Teenager,0,0,Human,B,SC,No,0,0,0,0,0
TN_Fox,TN,Tunic,Sep-22,,Action-adventure,Action-adventure,Andrew Shouldice,Finji,CAN,Multi,7,Non-Binary,1,1,0,2,100%,TR,M,3,0,0%,8.5,9,9,9,8.9,North America,2022,1,1,Fox,Non-binary,Unknown,Unknown,1,0,Humanoid-Animal,P,PA,No,0,0,0,0,0
TN_Heir,TN,Tunic,Sep-22,,Action-adventure,Action-adventure,Andrew Shouldice,Finji,CAN,Multi,7,Non-Binary,1,1,0,2,100%,TR,M,3,0,0%,8.5,9,9,9,8.9,North America,2022,1,1,Heir,Non-binary,Unknown,Unknown,0,0,Humanoid-Animal,A,MA,No,0,0,0,0,0
TSPUD_Narrator,TSPUD,The Stanley Parable (Ultra Deluxe),Apr-22,,Interactive Story,Interactive Story,Galactic Cafe,Galactic Cafe,GBR,Multi,7,No,1,0,2,0,0%,TR,M,4,1,25%,9,10,9,8,9,Europe,2022,1,1,Narrator,Male,Unknown,Unknown,0,0,Unknown,A,MA,No,0,0,0,0,0
TSPUD_Stanley,TSPUD,The Stanley Parable (Ultra Deluxe),Apr-22,,Interactive Story,Interactive Story,Galactic Cafe,Galactic Cafe,GBR,Multi,7,No,1,0,2,0,0%,TR,M,4,1,25%,9,10,9,8,9,Europe,2022,1,1,Stanley,Male,Adult,Adult,1,0,Human,P,PA,No,0,0,0,0,0
TSWP_Captain,TSWP,The Swapper,May-13,,Action,Puzzle-Platform,Facepalm Games,Facepalm Games,FIN,Computer,7,No,1,1,2,4,67%,TR,M,1,0,0%,8.7,10,9.3,8,9,Europe,2013,1,0,Captain,Male,Unknown,Unknown,0,0,Human,A,SC,No,0,0,0,0,0
TSWP_Chalmers,TSWP,The Swapper,May-13,,Action,Puzzle-Platform,Facepalm Games,Facepalm Games,FIN,Computer,7,No,1,1,2,4,67%,TR,M,1,0,0%,8.7,10,9.3,8,9,Europe,2013,1,0,Chalmers,Female,Unknown,Unknown,0,0,Human,P,MC,No,0,0,0,0,0
TSWP_Dennet,TSWP,The Swapper,May-13,,Action,Puzzle-Platform,Facepalm Games,Facepalm Games,FIN,Computer,7,No,1,1,2,4,67%,TR,M,1,0,0%,8.7,10,9.3,8,9,Europe,2013,1,0,Dennet,Female,Unknown,Unknown,0,0,Human,P,MC,No,0,0,0,0,0
TSWP_Head,TSWP,The Swapper,May-13,,Action,Puzzle-Platform,Facepalm Games,Facepalm Games,FIN,Computer,7,No,1,1,2,4,67%,TR,M,1,0,0%,8.7,10,9.3,8,9,Europe,2013,1,0,Head Watcher,Non-binary,Unknown,Unknown,0,0,Unknown,A,MA,No,0,0,0,0,0
TSWP_Marcus,TSWP,The Swapper,May-13,,Action,Puzzle-Platform,Facepalm Games,Facepalm Games,FIN,Computer,7,No,1,1,2,4,67%,TR,M,1,0,0%,8.7,10,9.3,8,9,Europe,2013,1,0,Marcus,Male,Unknown,Unknown,0,0,Human,P,SC,No,0,0,0,0,0
TSWP_Swapper,TSWP,The Swapper,May-13,,Action,Puzzle-Platform,Facepalm Games,Facepalm Games,FIN,Computer,7,No,1,1,2,4,67%,TR,M,1,0,0%,8.7,10,9.3,8,9,Europe,2013,1,0,Swapper,Female,Unknown,Unknown,1,0,Human,P,PA,No,0,0,0,0,0
TW3_Avallac'h,TW3,The Witcher 3: Wild Hunt,May-15,The Witcher,RPG,Action RPG,CD Projeket Red,CD Projekt,POL,Multi,18,No,1,0,13,6,32%,SR,M,9,0,0%,9,8,9.3,10,9.1,Europe,2015,1,0,Avallac'h,Male,Adult,Adult,0,0,Human,B,MC,No,0,0,0,0,0
TW3_Baron,TW3,The Witcher 3: Wild Hunt,May-15,The Witcher,RPG,Action RPG,CD Projeket Red,CD Projekt,POL,Multi,18,No,1,0,13,6,32%,SR,M,9,0,0%,9,8,9.3,10,9.1,Europe,2015,1,0,Baron Bloody,Male,Adult,Adult,0,0,Human,B,SC,No,0,0,0,0,0
TW3_Ciri,TW3,The Witcher 3: Wild Hunt,May-15,The Witcher,RPG,Action RPG,CD Projeket Red,CD Projekt,POL,Multi,18,No,1,0,13,6,32%,SR,M,9,0,0%,9,8,9.3,10,9.1,Europe,2015,1,0,Ciri,Female,21,Young adult,0,2,Human,P,DA,No,1,0,1,0,2
TW3_Crones,TW3,The Witcher 3: Wild Hunt,May-15,The Witcher,RPG,Action RPG,CD Projeket Red,CD Projekt,POL,Multi,18,No,1,0,13,6,32%,SR,M,9,0,0%,9,8,9.3,10,9.1,Europe,2015,1,0,Crones,Female,Unknown,Unknown,0,0,Humanoid,A,SC,No,0,0,0,0,0
TW3_Dandelion,TW3,The Witcher 3: Wild Hunt,May-15,The Witcher,RPG,Action RPG,CD Projeket Red,CD Projekt,POL,Multi,18,No,1,0,13,6,32%,SR,M,9,0,0%,9,8,9.3,10,9.1,Europe,2015,1,0,Dandelion,Male,Adult,Adult,0,0,Human,P,SC,No,0,0,0,0,0
TW3_Emhyr,TW3,The Witcher 3: Wild Hunt,May-15,The Witcher,RPG,Action RPG,CD Projeket Red,CD Projekt,POL,Multi,18,No,1,0,13,6,32%,SR,M,9,0,0%,9,8,9.3,10,9.1,Europe,2015,1,0,Emhyr,Male,Adult,Adult,0,0,Human,A,SC,No,0,0,0,0,0
TW3_Eredin,TW3,The Witcher 3: Wild Hunt,May-15,The Witcher,RPG,Action RPG,CD Projeket Red,CD Projekt,POL,Multi,18,No,1,0,13,6,32%,SR,M,9,0,0%,9,8,9.3,10,9.1,Europe,2015,1,0,Eredin,Male,Unknown,Unknown,0,0,Human,A,MA,No,0,0,0,0,0
TW3_Geralt,TW3,The Witcher 3: Wild Hunt,May-15,The Witcher,RPG,Action RPG,CD Projeket Red,CD Projekt,POL,Multi,18,No,1,0,13,6,32%,SR,M,9,0,0%,9,8,9.3,10,9.1,Europe,2015,1,0,Geralt,Male,Adult,Adult,1,2,Human,P,PA,No,1,0,0,1,2
TW3_Keira,TW3,The Witcher 3: Wild Hunt,May-15,The Witcher,RPG,Action RPG,CD Projeket Red,CD Projekt,POL,Multi,18,No,1,0,13,6,32%,SR,M,9,0,0%,9,8,9.3,10,9.1,Europe,2015,1,0,Keira Metz,Female,Adult,Adult,0,2,Human,P,SC,Opt,1,0,0,1,2
TW3_Lambert,TW3,The Witcher 3: Wild Hunt,May-15,The Witcher,RPG,Action RPG,CD Projeket Red,CD Projekt,POL,Multi,18,No,1,0,13,6,32%,SR,M,9,0,0%,9,8,9.3,10,9.1,Europe,2015,1,0,Lambert,Male,Adult,Adult,0,0,Human,P,SC,No,0,0,0,0,0
TW3_Regis,TW3,The Witcher 3: Wild Hunt,May-15,The Witcher,RPG,Action RPG,CD Projeket Red,CD Projekt,POL,Multi,18,No,1,0,13,6,32%,SR,M,9,0,0%,9,8,9.3,10,9.1,Europe,2015,1,0,Regis,Male,Adult,Adult,0,0,Human,P,SC,No,0,0,0,0,0
TW3_Roach,TW3,The Witcher 3: Wild Hunt,May-15,The Witcher,RPG,Action RPG,CD Projeket Red,CD Projekt,POL,Multi,18,No,1,0,13,6,32%,SR,M,9,0,0%,9,8,9.3,10,9.1,Europe,2015,1,0,Roach,Female,Unknown,Unknown,0,0,Animal,P,SK,No,0,0,0,0,0
TW3_Sigismund,TW3,The Witcher 3: Wild Hunt,May-15,The Witcher,RPG,Action RPG,CD Projeket Red,CD Projekt,POL,Multi,18,No,1,0,13,6,32%,SR,M,9,0,0%,9,8,9.3,10,9.1,Europe,2015,1,0,Sigismund Dijkstra,Male,Adult,Adult,0,0,Human,B,SC,No,0,0,0,0,0
TW3_Triss,TW3,The Witcher 3: Wild Hunt,May-15,The Witcher,RPG,Action RPG,CD Projeket Red,CD Projekt,POL,Multi,18,No,1,0,13,6,32%,SR,M,9,0,0%,9,8,9.3,10,9.1,Europe,2015,1,0,Triss ,Female,Adult,Adult,0,2,Human,P,SC,Opt,1,0,0,1,2
TW3_Vesemir,TW3,The Witcher 3: Wild Hunt,May-15,The Witcher,RPG,Action RPG,CD Projeket Red,CD Projekt,POL,Multi,18,No,1,0,13,6,32%,SR,M,9,0,0%,9,8,9.3,10,9.1,Europe,2015,1,0,Vesemir,Male,Adult,Adult,0,0,Human,B,SC,No,0,0,0,0,0
TW3_Whoreson,TW3,The Witcher 3: Wild Hunt,May-15,The Witcher,RPG,Action RPG,CD Projeket Red,CD Projekt,POL,Multi,18,No,1,0,13,6,32%,SR,M,9,0,0%,9,8,9.3,10,9.1,Europe,2015,1,0,Whoreson Junior,Male,Adult,Adult,0,0,Human,A,SC,No,0,0,0,0,0
TW3_WildHunt,TW3,The Witcher 3: Wild Hunt,May-15,The Witcher,RPG,Action RPG,CD Projeket Red,CD Projekt,POL,Multi,18,No,1,0,13,6,32%,SR,M,9,0,0%,9,8,9.3,10,9.1,Europe,2015,1,0,WildHunt,Male,Adult,Adult,0,0,Human,A,MA,No,0,0,0,0,0
TW3_Yennefer,TW3,The Witcher 3: Wild Hunt,May-15,The Witcher,RPG,Action RPG,CD Projeket Red,CD Projekt,POL,Multi,18,No,1,0,13,6,32%,SR,M,9,0,0%,9,8,9.3,10,9.1,Europe,2015,1,0,Yennefer,Female,Adult,Adult,0,2,Human,P,MC,Yes,1,0,0,1,2
TW3_Zoltan,TW3,The Witcher 3: Wild Hunt,May-15,The Witcher,RPG,Action RPG,CD Projeket Red,CD Projekt,POL,Multi,18,No,1,0,13,6,32%,SR,M,9,0,0%,9,8,9.3,10,9.1,Europe,2015,1,0,Zoltan,Male,Adult,Adult,0,0,Human,P,SC,No,0,0,0,0,0
TWD_Andrew,TWD,The Walking Dead,Apr-12,The Walking Dead,Adventure,Episodic adventure,Telltale Games,Telltale Games,USA,Multi,18,No,1,0,14,9,39%,SR,M,16,0,0%,8.5,8.6,9.3,8.5,8.7,North America,2012,1,0,Andrew,Male,Adult,Adult,0,0,Human,A,SC,No,0,0,0,0,0
TWD_Ben,TWD,The Walking Dead,Apr-12,The Walking Dead,Adventure,Episodic adventure,Telltale Games,Telltale Games,USA,Multi,18,No,1,0,14,9,39%,SR,M,16,0,0%,8.5,8.6,9.3,8.5,8.7,North America,2012,1,0,Ben,Male,18,Young adult,0,0,Human,P,MC,No,0,0,0,0,0
TWD_Brenda,TWD,The Walking Dead,Apr-12,The Walking Dead,Adventure,Episodic adventure,Telltale Games,Telltale Games,USA,Multi,18,No,1,0,14,9,39%,SR,M,16,0,0%,8.5,8.6,9.3,8.5,8.7,North America,2012,1,0,Brenda,Female,Adult,Adult,0,0,Human,A,SC,No,0,0,0,0,0
TWD_Brie,TWD,The Walking Dead,Apr-12,The Walking Dead,Adventure,Episodic adventure,Telltale Games,Telltale Games,USA,Multi,18,No,1,0,14,9,39%,SR,M,16,0,0%,8.5,8.6,9.3,8.5,8.7,North America,2012,1,0,Brie,Female,Adult,Adult,0,0,Human,P,SC,No,0,0,0,0,0
TWD_Campman,TWD,The Walking Dead,Apr-12,The Walking Dead,Adventure,Episodic adventure,Telltale Games,Telltale Games,USA,Multi,18,No,1,0,14,9,39%,SR,M,16,0,0%,8.5,8.6,9.3,8.5,8.7,North America,2012,1,0,Campman,Male,Adult,Adult,0,0,Human,A,MA,No,0,0,0,0,0
TWD_Carley,TWD,The Walking Dead,Apr-12,The Walking Dead,Adventure,Episodic adventure,Telltale Games,Telltale Games,USA,Multi,18,No,1,0,14,9,39%,SR,M,16,0,0%,8.5,8.6,9.3,8.5,8.7,North America,2012,1,0,Carley,Female,Adult,Adult,0,0,Human,P,SC,No,0,0,0,0,0
TWD_Christa,TWD,The Walking Dead,Apr-12,The Walking Dead,Adventure,Episodic adventure,Telltale Games,Telltale Games,USA,Multi,18,No,1,0,14,9,39%,SR,M,16,0,0%,8.5,8.6,9.3,8.5,8.7,North America,2012,1,0,Christa,Female,Adult,Adult,0,0,Human,P,SC,No,0,0,0,0,0
TWD_Chuck,TWD,The Walking Dead,Apr-12,The Walking Dead,Adventure,Episodic adventure,Telltale Games,Telltale Games,USA,Multi,18,No,1,0,14,9,39%,SR,M,16,0,0%,8.5,8.6,9.3,8.5,8.7,North America,2012,1,0,Chuck,Male,Middle-aged,Middle-aged,0,0,Human,P,SC,No,0,0,0,0,0
TWD_Clementine,TWD,The Walking Dead,Apr-12,The Walking Dead,Adventure,Episodic adventure,Telltale Games,Telltale Games,USA,Multi,18,No,1,0,14,9,39%,SR,M,16,0,0%,8.5,8.6,9.3,8.5,8.7,North America,2012,1,0,Clementine,Female,8,Child,0,0,Human,P,DA,No,0,0,0,0,0
TWD_Danny,TWD,The Walking Dead,Apr-12,The Walking Dead,Adventure,Episodic adventure,Telltale Games,Telltale Games,USA,Multi,18,No,1,0,14,9,39%,SR,M,16,0,0%,8.5,8.6,9.3,8.5,8.7,North America,2012,1,0,Danny,Male,Adult,Adult,0,0,Human,A,SC,No,0,0,0,0,0
TWD_Duck,TWD,The Walking Dead,Apr-12,The Walking Dead,Adventure,Episodic adventure,Telltale Games,Telltale Games,USA,Multi,18,No,1,0,14,9,39%,SR,M,16,0,0%,8.5,8.6,9.3,8.5,8.7,North America,2012,1,0,Duck,Male,10,Child,0,0,Human,P,SC,No,0,0,0,0,0
TWD_Glenn,TWD,The Walking Dead,Apr-12,The Walking Dead,Adventure,Episodic adventure,Telltale Games,Telltale Games,USA,Multi,18,No,1,0,14,9,39%,SR,M,16,0,0%,8.5,8.6,9.3,8.5,8.7,North America,2012,1,0,Glenn,Male,22,Young adult,0,0,Human,P,SC,No,0,0,0,0,0
TWD_Hershel,TWD,The Walking Dead,Apr-12,The Walking Dead,Adventure,Episodic adventure,Telltale Games,Telltale Games,USA,Multi,18,No,1,0,14,9,39%,SR,M,16,0,0%,8.5,8.6,9.3,8.5,8.7,North America,2012,1,0,Hershel Greene,Male,49,Middle-aged,0,0,Human,B,SC,No,0,0,0,0,0
TWD_Jolene,TWD,The Walking Dead,Apr-12,The Walking Dead,Adventure,Episodic adventure,Telltale Games,Telltale Games,USA,Multi,18,No,1,0,14,9,39%,SR,M,16,0,0%,8.5,8.6,9.3,8.5,8.7,North America,2012,1,0,Jolene,Female,Adult,Adult,0,0,Human,B,SC,No,0,0,0,0,0
TWD_Katja,TWD,The Walking Dead,Apr-12,The Walking Dead,Adventure,Episodic adventure,Telltale Games,Telltale Games,USA,Multi,18,No,1,0,14,9,39%,SR,M,16,0,0%,8.5,8.6,9.3,8.5,8.7,North America,2012,1,0,Katja,Female,Middle-aged,Middle-aged,0,0,Human,P,SC,No,0,0,0,0,0
TWD_Kenny,TWD,The Walking Dead,Apr-12,The Walking Dead,Adventure,Episodic adventure,Telltale Games,Telltale Games,USA,Multi,18,No,1,0,14,9,39%,SR,M,16,0,0%,8.5,8.6,9.3,8.5,8.7,North America,2012,1,0,Kenny,Male,Middle-aged,Middle-aged,0,0,Human,P,MC,No,0,0,0,0,0
TWD_Larry,TWD,The Walking Dead,Apr-12,The Walking Dead,Adventure,Episodic adventure,Telltale Games,Telltale Games,USA,Multi,18,No,1,0,14,9,39%,SR,M,16,0,0%,8.5,8.6,9.3,8.5,8.7,North America,2012,1,0,Larry,Male,Elderly,Elderly,0,0,Human,B,SC,No,0,0,0,0,0
TWD_Lee,TWD,The Walking Dead,Apr-12,The Walking Dead,Adventure,Episodic adventure,Telltale Games,Telltale Games,USA,Multi,18,No,1,0,14,9,39%,SR,M,16,0,0%,8.5,8.6,9.3,8.5,8.7,North America,2012,1,0,Lee Everett,Male,Adult,Adult,1,0,Human,P,PA,No,0,0,0,0,0
TWD_Lilly,TWD,The Walking Dead,Apr-12,The Walking Dead,Adventure,Episodic adventure,Telltale Games,Telltale Games,USA,Multi,18,No,1,0,14,9,39%,SR,M,16,0,0%,8.5,8.6,9.3,8.5,8.7,North America,2012,1,0,Lilly,Female,Adult,Adult,0,0,Human,B,MC,No,0,0,0,0,0
TWD_Mark,TWD,The Walking Dead,Apr-12,The Walking Dead,Adventure,Episodic adventure,Telltale Games,Telltale Games,USA,Multi,18,No,1,0,14,9,39%,SR,M,16,0,0%,8.5,8.6,9.3,8.5,8.7,North America,2012,1,0,Mark,Male,Adult,Adult,0,0,Human,P,SC,No,0,0,0,0,0
TWD_Molly,TWD,The Walking Dead,Apr-12,The Walking Dead,Adventure,Episodic adventure,Telltale Games,Telltale Games,USA,Multi,18,No,1,0,14,9,39%,SR,M,16,0,0%,8.5,8.6,9.3,8.5,8.7,North America,2012,1,0,Molly,Female,Young adult,Young adult,0,0,Human,P,SC,No,0,0,0,0,0
TWD_Omid,TWD,The Walking Dead,Apr-12,The Walking Dead,Adventure,Episodic adventure,Telltale Games,Telltale Games,USA,Multi,18,No,1,0,14,9,39%,SR,M,16,0,0%,8.5,8.6,9.3,8.5,8.7,North America,2012,1,0,Omid,Male,Adult,Adult,0,0,Human,P,SC,No,0,0,0,0,0
TWD_Vernon,TWD,The Walking Dead,Apr-12,The Walking Dead,Adventure,Episodic adventure,Telltale Games,Telltale Games,USA,Multi,18,No,1,0,14,9,39%,SR,M,16,0,0%,8.5,8.6,9.3,8.5,8.7,North America,2012,1,0,Vernon,Male,Elderly,Elderly,0,0,Human,P,SC,No,0,0,0,0,0
UC4_Elena,UC4,Uncharted 4: A Thief's End,May-16,Uncharted,Action-adventure,Action-adventure,Naughty Dog,Sony Computer Entertainment,USA,Multi,16,No,1,0,4,2,33%,TR,M,15,1,7%,9.3,9.5,9,10,9.5,North America,2016,1,0,Elena,Female,Adult,Adult,0,0,Human,P,SC,Yes,0,0,0,0,0
UC4_Nadine,UC4,Uncharted 4: A Thief's End,May-16,Uncharted,Action-adventure,Action-adventure,Naughty Dog,Sony Computer Entertainment,USA,Multi,16,No,1,0,4,2,33%,TR,M,15,1,7%,9.3,9.5,9,10,9.5,North America,2016,1,0,Nadine,Female,Adult,Adult,0,0,Human,A,MC,No,0,0,0,0,0
UC4_Nate,UC4,Uncharted 4: A Thief's End,May-16,Uncharted,Action-adventure,Action-adventure,Naughty Dog,Sony Computer Entertainment,USA,Multi,16,No,1,0,4,2,33%,TR,M,15,1,7%,9.3,9.5,9,10,9.5,North America,2016,1,0,Nate,Male,38,Adult,1,0,Human,P,PA,No,0,0,0,0,0
UC4_Rafe,UC4,Uncharted 4: A Thief's End,May-16,Uncharted,Action-adventure,Action-adventure,Naughty Dog,Sony Computer Entertainment,USA,Multi,16,No,1,0,4,2,33%,TR,M,15,1,7%,9.3,9.5,9,10,9.5,North America,2016,1,0,Rafe Adler,Male,Adult,Adult,0,0,Human,A,MA,No,0,0,0,0,0
UC4_Sam,UC4,Uncharted 4: A Thief's End,May-16,Uncharted,Action-adventure,Action-adventure,Naughty Dog,Sony Computer Entertainment,USA,Multi,16,No,1,0,4,2,33%,TR,M,15,1,7%,9.3,9.5,9,10,9.5,North America,2016,1,0,Sam,Male,Adult,Adult,0,0,Human,P,SK,No,0,0,0,0,0
UC4_Sully,UC4,Uncharted 4: A Thief's End,May-16,Uncharted,Action-adventure,Action-adventure,Naughty Dog,Sony Computer Entertainment,USA,Multi,16,No,1,0,4,2,33%,TR,M,15,1,7%,9.3,9.5,9,10,9.5,North America,2016,1,0,Sully,Male,65,Elderly,0,0,Human,P,MC,No,0,0,0,0,0
UT_Asgore,UT,Undertale,Sep-15,,RPG,RPG,Toby Fox,Toby Fox,USA,Multi,12,Non-Binary,1,1,6,5,45%,TR,M,2,1,50%,9.2,10,10,9,9.6,North America,2015,1,0,Asgore Dreemurr,Male,Adult,Adult,0,0,Humanoid,A,MC,No,0,0,0,0,0
UT_Asriel,UT,Undertale,Sep-15,,RPG,RPG,Toby Fox,Toby Fox,USA,Multi,12,Non-Binary,1,1,6,5,45%,TR,M,2,1,50%,9.2,10,10,9,9.6,North America,2015,1,0,Asriel,Male,Child,Child,0,0,Humanoid,B,MC,No,0,0,0,0,0
UT_Chara,UT,Undertale,Sep-15,,RPG,RPG,Toby Fox,Toby Fox,USA,Multi,12,Non-Binary,1,1,6,5,45%,TR,M,2,1,50%,9.2,10,10,9,9.6,North America,2015,1,0,Chara,Non-binary,Adult,Adult,0,0,Human,P,SC,No,0,0,0,0,0
UT_Dr.Alphys,UT,Undertale,Sep-15,,RPG,RPG,Toby Fox,Toby Fox,USA,Multi,12,Non-Binary,1,1,6,5,45%,TR,M,2,1,50%,9.2,10,10,9,9.6,North America,2015,1,0,Dr.Alphys,Female,Adult,Adult,0,0,Humanoid,P,MC,No,0,0,0,0,0
UT_Flowey,UT,Undertale,Sep-15,,RPG,RPG,Toby Fox,Toby Fox,USA,Multi,12,Non-Binary,1,1,6,5,45%,TR,M,2,1,50%,9.2,10,10,9,9.6,North America,2015,1,0,Flowey,Male,Unknown,Unknown,0,0,Animated Plant,B,MC,No,0,0,0,0,0
UT_Frisk,UT,Undertale,Sep-15,,RPG,RPG,Toby Fox,Toby Fox,USA,Multi,12,Non-Binary,1,1,6,5,45%,TR,M,2,1,50%,9.2,10,10,9,9.6,North America,2015,1,0,Frisk,Non-binary,Teenager,Teenager,1,0,Human,P,PA,No,0,0,0,0,0
UT_Mettaton,UT,Undertale,Sep-15,,RPG,RPG,Toby Fox,Toby Fox,USA,Multi,12,Non-Binary,1,1,6,5,45%,TR,M,2,1,50%,9.2,10,10,9,9.6,North America,2015,1,0,Mettaton,Male,Unknown,Unknown,0,0,Humanoid,B,MC,No,0,0,0,0,0
UT_Papyrus,UT,Undertale,Sep-15,,RPG,RPG,Toby Fox,Toby Fox,USA,Multi,12,Non-Binary,1,1,6,5,45%,TR,M,2,1,50%,9.2,10,10,9,9.6,North America,2015,1,0,Papyrus,Male,Adult,Adult,0,0,Humanoid,P,MC,No,0,0,0,0,0
UT_Sans,UT,Undertale,Sep-15,,RPG,RPG,Toby Fox,Toby Fox,USA,Multi,12,Non-Binary,1,1,6,5,45%,TR,M,2,1,50%,9.2,10,10,9,9.6,North America,2015,1,0,Sans,Male,Unknown,Unknown,0,0,Humanoid,P,MC,No,0,0,0,0,0
UT_Toriel,UT,Undertale,Sep-15,,RPG,RPG,Toby Fox,Toby Fox,USA,Multi,12,Non-Binary,1,1,6,5,45%,TR,M,2,1,50%,9.2,10,10,9,9.6,North America,2015,1,0,Toriel,Female,Adult,Adult,0,0,Humanoid,P,MC,No,0,0,0,0,0
UT_Undyne,UT,Undertale,Sep-15,,RPG,RPG,Toby Fox,Toby Fox,USA,Multi,12,Non-Binary,1,1,6,5,45%,TR,M,2,1,50%,9.2,10,10,9,9.6,North America,2015,1,0,Undyne,Female,Adult,Adult,0,0,Humanoid,B,MC,No,0,0,0,0,0
WROEF_Barbara,WROEF,What Remains of Edith Finch,Apr-17,,Adventure,Adventure,Giant Sparrow,Annapurna Interactive,USA,Multi,16,No,1,1,11,6,35%,TR,M,6,0,0%,8.9,9,8.8,9,8.9,North America,2017,1,0,Barbara,Female,16,Teenager,0,0,Human,P,MC,No,0,0,0,0,0
WROEF_Calvin,WROEF,What Remains of Edith Finch,Apr-17,,Adventure,Adventure,Giant Sparrow,Annapurna Interactive,USA,Multi,16,No,1,1,11,6,35%,TR,M,6,0,0%,8.9,9,8.8,9,8.9,North America,2017,1,0,Calvin,Male,11,Child,0,0,Human,P,MC,No,0,0,0,0,0
WROEF_Christopher,WROEF,What Remains of Edith Finch,Apr-17,,Adventure,Adventure,Giant Sparrow,Annapurna Interactive,USA,Multi,16,No,1,1,11,6,35%,TR,M,6,0,0%,8.9,9,8.8,9,8.9,North America,2017,1,0,Christopher,Male,Child,Child,0,0,Human,P,SC,No,0,0,0,0,0
WROEF_Dawn,WROEF,What Remains of Edith Finch,Apr-17,,Adventure,Adventure,Giant Sparrow,Annapurna Interactive,USA,Multi,16,No,1,1,11,6,35%,TR,M,6,0,0%,8.9,9,8.8,9,8.9,North America,2017,1,0,Dawn,Female,48,Middle-aged,0,0,Human,P,MC,No,0,0,0,0,0
WROEF_Edie,WROEF,What Remains of Edith Finch,Apr-17,,Adventure,Adventure,Giant Sparrow,Annapurna Interactive,USA,Multi,16,No,1,1,11,6,35%,TR,M,6,0,0%,8.9,9,8.8,9,8.9,North America,2017,1,0,Edie,Female,93,Elderly,0,0,Human,P,MC,No,0,0,0,0,0
WROEF_Edith,WROEF,What Remains of Edith Finch,Apr-17,,Adventure,Adventure,Giant Sparrow,Annapurna Interactive,USA,Multi,16,No,1,1,11,6,35%,TR,M,6,0,0%,8.9,9,8.8,9,8.9,North America,2017,1,0,Edith,Female,17,Teenager,1,0,Human,P,PA,No,0,0,0,0,0
